time,close
1700,38.329609
1701,37.830078
1702,37.808388
1703,37.656399
1704,36.65741
1705,36.65741
1706,36.157955
1707,36.483669
1708,36.874611
1709,37.33062
1710,37.612953
1711,37.764935
1712,37.547802
1713,37.33062
1714,36.939751
1715,37.200329
1716,36.613964
1717,37.048344
1718,37.178638
1719,36.961445
1720,37.178638
1721,37.699787
1722,37.547802
1723,37.569511
1724,37.482662
1725,37.352367
1726,36.983124
1727,36.37508
1728,36.679108
1729,36.722557
1730,36.331688
1731,36.328876
1732,36.328876
1733,36.897858
1734,37.072945
1735,36.525822
1736,36.810345
1737,36.897858
1738,37.072945
1739,37.160526
1740,37.204239
1741,36.875992
1742,36.985428
1743,36.963509
1744,37.335606
1745,37.269882
1746,37.182381
1747,37.072945
1748,37.160526
1749,37.138596
1750,37.116734
1751,36.810345
1752,37.204239
1753,37.838936
1754,38.057755
1755,38.845608
1756,38.692455
1757,38.56115
1758,38.867538
1759,38.298492
1760,38.342281
1761,38.933189
1762,38.495495
1763,38.867538
1764,38.889408
1765,39.436523
1766,40.574554
1767,41.6688
1768,41.231064
1769,41.778179
1770,39.589695
1771,39.852356
1772,40.224377
1773,39.458393
1774,40.15873
1775,40.268173
1776,40.48698
1777,39.589695
1778,39.655407
1779,40.268173
1780,39.545963
1781,38.64867
1782,39.742908
1783,40.880947
1784,40.508904
1785,39.939857
1786,40.771503
1787,40.880947
1788,40.771503
1789,40.749638
1790,41.449932
1791,41.953266
1792,42.872429
1793,43.244526
1794,41.953266
1795,43.769722
1796,45.345432
1797,44.47007
1798,42.91621
1799,42.981865
1800,43.528992
1801,45.082832
1802,44.251198
1803,44.557583
1804,45.520531
1805,46.177082
1806,47.621449
1807,46.264603
1808,45.739338
1809,44.951546
1810,44.119896
1811,44.294983
1812,44.907757
1813,45.082832
1814,46.220814
1815,46.833591
1816,45.914421
1817,46.527203
1818,46.133289
1819,46.527203
1820,46.746067
1821,45.95821
1822,44.251198
1823,44.338703
1824,44.863964
1825,44.426281
1826,44.032314
1827,45.432961
1828,44.776455
1829,44.688866
1830,43.528992
1831,41.909546
1832,40.618286
1833,40.924679
1834,39.173927
1835,39.896126
1836,39.611614
1837,40.508904
1838,41.449932
1839,41.821957
1840,41.143543
1841,39.961784
1842,40.246246
1843,40.465115
1844,41.056038
1845,40.48698
1846,41.384277
1847,42.347229
1848,42.806774
1849,43.069435
1850,42.959995
1851,42.325302
1852,43.266396
1853,43.288254
1854,43.988586
1855,44.907757
1856,45.870693
1857,45.432961
1858,45.126568
1859,44.645157
1860,43.944809
1861,44.995262
1862,45.126568
1863,45.082832
1864,44.076103
1865,44.426281
1866,44.601368
1867,44.995262
1868,45.301647
1869,46.002003
1870,45.257866
1871,44.820179
1872,45.082832
1873,46.658497
1874,47.971615
1875,48.146709
1876,47.445965
1877,47.35648
1878,46.416519
1879,45.924156
1880,47.22221
1881,46.550797
1882,47.177422
1883,48.341221
1884,47.311714
1885,47.266926
1886,46.416519
1887,46.371738
1888,45.789871
1889,45.924156
1890,45.566048
1891,44.71558
1892,45.297501
1893,45.521271
1894,45.924156
1895,46.326958
1896,46.192696
1897,46.326958
1898,45.700317
1899,45.700317
1900,45.431789
1901,45.521271
1902,45.610832
1903,45.700317
1904,45.879375
1905,45.968933
1906,46.550797
1907,45.924156
1908,45.655605
1909,45.968933
1910,45.968933
1911,45.924156
1912,45.879375
1913,45.879375
1914,45.968933
1915,45.968933
1916,49.37067
1917,49.773499
1918,48.833588
1919,48.385933
1920,48.699272
1921,48.878311
1922,48.206886
1923,49.146912
1924,49.102131
1925,51.116329
1926,51.026852
1927,51.340164
1928,51.47443
1929,51.340164
1930,49.773499
1931,48.117397
1932,48.833588
1933,49.683994
1934,47.13266
1935,47.893566
1936,47.71452
1937,46.953602
1938,47.087875
1939,48.162178
1940,47.535534
1941,46.103191
1942,47.043159
1943,47.087875
1944,45.789871
1945,44.447048
1946,44.312767
1947,45.700317
1948,45.924156
1949,47.759296
1950,49.102131
1951,48.654549
1952,50.08688
1953,49.773499
1954,48.699272
1955,50.176376
1956,51.295391
1957,51.250607
1958,50.937283
1959,51.38488
1960,51.832531
1961,52.101074
1962,51.563923
1963,51.250607
1964,53.175312
1965,54.562859
1966,57.069481
1967,53.622894
1968,53.71246
1969,57.38282
1970,56.845657
1971,55.458111
1972,55.995193
1973,55.681885
1974,58.277988
1975,57.293262
1976,60.308487
1977,57.293068
1978,54.682682
1979,57.383118
1980,57.113037
1981,60.353508
1982,59.768452
1983,61.298637
1984,61.073647
1985,61.838734
1986,58.463268
1987,60.038475
1988,59.633373
1989,56.302914
1990,58.688248
1991,58.013203
1992,62.153797
1993,65.66404
1994,71.24511
1995,69.48951
1996,67.959312
1997,67.059448
1998,63.36874
1999,59.768452
2000,64.269234
2001,65.619316
2002,63.999092
2003,64.179184
2004,63.774284
2005,65.034317
2006,67.419647
2007,65.124374
2008,61.973728
2009,62.558804
2010,62.873859
2011,59.408379
2012,58.058163
2013,59.768452
2014,62.96389
2015,62.108749
2016,63.009167
2017,64.76416
2018,65.619316
2019,67.914604
2020,68.409538
2021,67.869263
2022,66.51918
2023,63.54884
2024,62.96389
2025,65.934174
2026,64.539368
2027,62.738857
2028,62.918854
2029,59.453403
2030,58.823322
2031,60.623535
2032,60.578579
2033,63.278702
2034,63.909023
2035,63.818977
2036,61.928726
2037,64.944267
2038,64.584091
2039,63.953728
2040,65.124374
2041,66.024208
2042,64.089127
2043,65.66404
2044,63.458794
2045,61.568653
2046,61.523701
2047,61.163654
2048,58.238186
2049,58.238186
2050,58.328247
2051,55.582851
2052,52.927433
2053,58.508274
2054,54.997723
2055,59.138367
2056,56.482944
2057,57.473106
2058,56.527973
2059,56.572994
2060,55.537815
2061,56.662994
2062,55.492798
2063,53.557583
2064,50.857208
2065,51.262238
2066,52.072361
2067,54.007629
2068,54.637718
2069,54.457695
2070,54.232628
2071,52.612465
2072,51.622303
2073,50.407101
2074,50.362129
2075,51.487232
2076,53.287483
2077,53.917591
2078,53.602543
2079,51.532253
2080,50.632153
2081,51.082199
2082,50.587128
2083,48.156773
2084,47.661755
2085,49.416996
2086,49.822018
2087,47.706707
2088,47.031605
2089,44.578777
2090,46.581551
2091,47.571712
2092,45.366405
2093,48.651844
2094,48.696865
2095,49.506985
2096,50.362129
2097,49.731987
2098,50.992218
2099,52.882477
2100,53.827606
2101,54.907722
2102,54.817749
2103,53.377556
2104,53.332516
2105,53.377556
2106,52.207355
2107,52.29734
2108,52.207355
2109,52.25238
2110,52.072361
2111,53.827606
2112,53.782581
2113,54.862701
2114,54.727695
2115,54.637718
2116,55.132793
2117,55.447845
2118,54.637718
2119,55.942905
2120,57.023052
2121,57.158058
2122,55.357784
2123,54.952759
2124,54.637718
2125,55.84782
2126,56.262173
2127,57.090958
2128,59.162792
2129,60.175713
2130,58.241924
2131,58.748398
2132,58.011776
2133,57.183022
2134,56.124043
2135,55.893879
2136,55.387409
2137,55.84782
2138,55.203255
2139,56.308231
2140,56.538445
2141,56.584522
2142,57.551376
2143,57.965714
2144,55.709713
2145,54.973034
2146,53.683872
2147,52.026463
2148,52.578903
2149,52.440796
2150,53.039314
2151,52.486851
2152,51.750168
2153,52.256618
2154,51.612053
2155,51.381809
2156,50.829361
2157,49.448093
2158,48.389191
2159,47.468323
2160,47.146042
2161,47.37627
2162,48.527294
2163,47.928783
2164,48.895653
2165,48.987705
2166,49.494164
2167,49.309986
2168,47.744617
2169,47.468323
2170,48.297062
2171,48.665421
2172,50.414951
2173,50.645184
2174,51.105598
2175,51.289757
2176,51.105598
2177,50.737236
2178,49.678329
2179,50.534718
2180,50.737236
2181,50.212429
2182,50.368969
2183,49.853291
2184,49.816448
2185,50.092674
2186,50.414951
2187,51.027317
2188,50.599125
2189,50.465588
2190,50.516289
2191,49.816448
2192,49.079754
2193,46.961937
2194,47.882725
2195,46.547535
2196,46.547535
2197,48.251068
2198,49.033768
2199,50.184784
2200,50.230835
2201,51.6581
2202,51.197655
2203,51.750168
2204,51.6581
2205,51.335815
2206,48.389191
2207,50.000607
2208,49.632263
2209,47.790619
2210,45.902954
2211,46.593578
2212,45.626732
2213,43.762062
2214,42.426868
2215,45.557671
2216,46.363354
2217,43.73901
2218,43.278614
2219,43.669952
2220,43.278614
2221,40.356091
2222,40.008167
2223,40.309696
2224,39.057285
2225,36.436428
2226,33.630096
2227,34.07077
2228,31.31077
2229,35.903008
2230,37.804813
2231,36.645153
2232,34.789753
2233,33.166172
2234,35.485497
2235,35.671047
2236,34.604191
2237,33.838802
2238,32.006577
2239,27.831785
2240,32.470432
2241,32.934273
2242,34.928894
2243,33.653255
2244,35.555069
2245,36.111729
2246,37.572922
2247,34.882492
2248,36.737961
2249,37.109005
2250,33.67643
2251,32.424023
2252,30.383003
2253,30.359831
2254,31.357103
2255,30.197453
2256,30.151104
2257,30.290257
2258,31.101974
2259,30.452579
2260,30.846912
2261,32.470432
2262,32.540005
2263,33.861988
2264,33.166172
2265,32.331223
2266,31.449919
2267,30.383003
2268,31.31077
2269,33.838802
2270,34.325836
2271,37.433701
2272,38.825329
2273,36.181301
2274,37.109005
2275,37.248215
2276,37.340961
2277,36.830711
2278,37.781651
2279,35.74062
2280,33.027027
2281,33.861988
2282,33.630096
2283,32.934273
2284,34.001133
2285,35.671047
2286,37.572922
2287,37.804813
2288,36.529182
2289,35.508732
2290,35.439152
2291,34.789753
2292,33.861988
2293,34.325836
2294,32.586403
2295,32.609581
2296,33.490875
2297,32.934273
2298,31.542658
2299,31.797791
2300,31.380337
2301,31.960173
2302,33.815643
2303,32.702324
2304,30.707705
2305,30.754108
2306,29.965553
2307,30.846912
2308,31.496325
2309,31.333937
2310,30.916492
2311,30.661364
2312,31.357103
2313,31.519495
2314,30.383003
2315,30.939663
2316,30.104712
2317,29.246576
2318,30.522211
2319,29.87281
2320,30.197453
2321,30.011951
2322,29.61768
2323,28.249233
2324,28.527596
2325,28.573936
2326,28.040514
2327,27.11281
2328,26.115463
2329,25.97632
2330,27.414278
2331,27.762211
2332,29.130594
2333,30.035131
2334,29.455297
2335,29.524872
2336,30.359831
2337,29.29291
2338,31.681881
2339,32.887867
2340,32.516769
2341,33.119827
2342,32.702324
2343,31.032408
2344,30.962831
2345,30.823685
2346,33.398136
2347,33.9548
2348,35.021637
2349,35.299942
2350,33.374962
2351,34.465054
2352,35.694279
2353,35.392754
2354,35.253597
2355,35.555069
2356,36.784374
2357,35.856598
2358,35.044815
2359,35.926174
2360,36.737961
2361,35.578304
2362,34.186684
2363,35.091209
2364,37.433701
2365,40.054569
2366,40.495247
2367,41.075069
2368,40.680794
2369,40.263279
2370,39.521133
2371,40.612965
2372,41.40366
2373,39.295113
2374,39.846188
2375,40.63689
2376,41.020279
2377,40.253502
2378,39.774307
2379,39.774307
2380,42.553741
2381,43.608013
2382,45.836311
2383,45.908176
2384,47.058273
2385,45.141418
2386,45.812298
2387,45.261234
2388,45.788368
2389,44.039272
2390,43.847572
2391,45.021675
2392,43.82365
2393,43.775703
2394,42.889187
2395,42.050552
2396,41.307785
2397,41.140087
2398,41.211967
2399,42.601612
2400,41.715103
2401,42.33812
2402,43.536072
2403,44.662228
2404,44.254906
2405,42.697487
2406,41.810978
2407,41.763035
2408,41.427593
2409,41.116085
2410,40.253502
2411,40.900459
2412,40.972336
2413,39.942066
2414,41.331726
2415,42.242237
2416,42.362057
2417,44.278831
2418,46.746761
2419,46.483261
2420,45.956131
2421,47.5854
2422,47.369781
2423,48.59174
2424,49.262638
2425,47.178089
2426,47.202015
2427,47.968777
2428,47.968777
2429,46.698887
2430,46.435322
2431,47.441662
2432,45.500866
2433,46.435322
2434,46.579075
2435,45.980061
2436,46.91452
2437,46.219692
2438,45.524799
2439,46.243626
2440,44.997665
2441,46.86657
2442,47.202015
2443,47.896912
2444,47.13015
2445,47.441662
2446,46.746761
2447,45.596684
2448,44.063206
2449,43.943394
2450,43.224625
2451,43.200638
2452,44.614346
2453,45.069542
2454,45.860241
2455,45.908176
2456,46.051929
2457,46.555149
2458,46.171749
2459,45.692558
2460,46.698887
2461,48.064594
2462,47.848972
2463,47.489597
2464,48.304234
2465,48.256294
2466,47.484032
2467,46.83255
2468,45.915665
2469,47.242729
2470,47.459862
2471,45.963932
2472,45.022938
2473,45.409008
2474,46.060421
2475,47.532234
2476,47.242729
2477,46.929039
2478,47.363377
2479,48.304367
2480,48.44912
2481,48.038956
2482,48.35265
2483,51.778763
2484,51.875317
2485,51.296207
2486,50.910213
2487,49.366016
2488,48.01479
2489,46.904926
2490,48.400848
2491,47.749435
2492,46.83255
2493,46.929039
2494,46.205246
2495,46.977299
2496,47.339275
2497,46.808449
2498,46.615417
2499,46.687801
2500,47.242729
2501,47.41164
2502,47.097965
2503,46.736065
2504,47.025578
2505,46.663624
2506,46.904926
2507,46.808449
2508,47.532234
2509,47.170334
2510,45.939831
2511,47.001408
2512,47.580513
2513,47.966572
2514,48.883396
2515,48.883396
2516,48.642166
2517,48.593891
2518,47.845924
2519,47.532234
2520,48.497391
2521,49.124706
2522,48.497391
2523,47.70118
2524,46.904926
2525,46.349998
2526,45.843277
2527,45.843277
2528,46.808449
2529,47.290993
2530,46.760181
2531,47.580513
2532,47.749435
2533,48.400848
2534,48.256096
2535,48.931675
2536,48.979961
2537,49.124706
2538,49.269451
2539,49.124706
2540,49.028225
2541,47.677059
2542,47.435753
2543,47.097965
2544,47.845924
2545,48.256096
2546,47.580513
2547,46.543041
2548,46.277626
2549,46.543041
2550,45.650238
2551,45.16769
2552,44.998825
2553,44.419746
2554,45.240074
2555,45.529591
2556,45.674419
2557,44.878189
2558,43.478752
2559,43.720062
2560,44.468018
2561,44.347363
2562,45.191807
2563,45.915665
2564,46.181065
2565,45.577866
2566,44.202606
2567,45.336639
2568,45.795074
2569,45.650238
2570,45.602039
2571,45.698521
2572,46.784271
2573,46.808449
2574,46.422386
2575,46.181065
2576,46.325832
2577,47.194443
2578,47.363377
2579,47.387478
2580,47.315109
2581,47.556408
2582,47.363377
2583,46.856659
2584,47.966572
2585,47.60461
2586,48.135429
2587,47.339275
2588,47.242729
2589,47.725277
2590,47.242729
2591,48.256096
2592,48.931675
2593,48.690426
2594,48.256096
2595,49.462498
2596,50.138077
2597,49.993324
2598,50.379383
2599,50.379383
2600,50.668911
2601,51.151451
2602,50.910213
2603,49.84856
2604,48.497391
2605,48.593891
2606,48.44912
2607,47.749435
2608,47.315109
2609,47.749435
2610,47.435753
2611,47.001408
2612,46.760181
2613,46.83255
2614,46.494759
2615,45.939831
2616,45.409008
2617,44.468018
2618,44.347363
2619,45.022938
2620,44.323254
2621,44.299095
2622,44.805813
2623,44.75753
2624,44.323254
2625,45.111198
2626,44.986351
2627,44.736679
2628,44.811642
2629,43.139004
2630,42.71455
2631,43.688175
2632,44.16251
2633,44.287354
2634,44.037674
2635,43.713184
2636,44.16251
2637,43.912907
2638,43.039116
2639,43.788074
2640,43.912907
2641,43.688175
2642,44.262413
2643,44.537025
2644,44.786629
2645,44.886528
2646,45.061245
2647,46.159706
2648,46.484268
2649,46.8587
2650,46.933605
2651,46.908665
2652,46.733868
2653,45.510654
2654,45.136135
2655,45.385815
2656,45.735321
2657,45.959988
2658,45.236042
2659,45.385815
2660,46.409378
2661,46.159706
2662,46.30949
2663,46.334423
2664,45.8102
2665,45.460709
2666,45.111198
2667,45.585545
2668,45.610477
2669,45.885082
2670,46.38438
2671,46.983559
2672,46.833778
2673,46.733868
2674,46.883652
2675,46.808762
2676,47.782383
2677,48.256729
2678,48.281666
2679,48.231792
2680,50.129093
2681,51.177597
2682,50.528534
2683,50.828098
2684,51.377319
2685,50.728268
2686,49.629799
2687,50.029263
2688,50.228912
2689,50.378765
2690,49.779587
2691,49.60479
2692,48.531342
2693,48.73106
2694,48.980743
2695,49.180393
2696,49.030632
2697,48.880852
2698,48.955742
2699,49.654751
2700,49.654751
2701,50.828098
2702,51.477146
2703,50.828098
2704,51.077766
2705,51.27866
2706,51.781372
2707,51.479683
2708,51.831604
2709,51.831604
2710,52.786819
2711,53.641453
2712,54.898277
2713,56.054592
2714,56.858925
2715,58.115761
2716,57.41193
2717,57.663338
2718,59.121204
2719,59.724506
2720,57.964958
2721,58.769352
2722,58.769352
2723,60.780235
2724,61.031639
2725,59.5737
2726,59.674213
2727,61.433769
2728,61.182442
2729,60.177017
2730,62.037064
2731,62.087372
2732,61.433769
2733,61.735447
2734,61.182442
2735,61.48407
2736,60.277508
2737,59.5737
2738,59.322296
2739,61.735447
2740,61.785736
2741,63.394493
2742,65.304855
2743,65.355133
2744,65.556168
2745,64.299408
2746,64.249115
2747,63.796616
2748,63.947426
2749,64.09832
2750,63.092793
2751,61.232723
2752,62.238167
2753,60.629436
2754,58.668777
2755,56.054592
2756,57.261135
2757,58.216347
2758,57.713573
2759,58.869865
2760,57.713573
2761,58.517963
2762,58.618469
2763,58.618469
2764,57.814148
2765,57.763866
2766,57.261135
2767,57.41193
2768,57.462227
2769,58.266567
2770,58.668777
2771,57.713573
2772,57.261135
2773,57.210835
2774,57.31142
2775,58.467674
2776,60.528908
2777,60.730007
2778,60.327805
2779,59.473114
2780,61.132145
2781,60.830528
2782,60.277508
2783,63.193398
2784,63.997719
2785,64.701538
2786,66.109169
2787,66.109169
2788,65.254555
2789,66.561676
2790,66.260063
2791,65.807571
2792,67.617393
2793,68.069832
2794,67.416313
2795,67.567123
2796,66.813004
2797,66.662186
2798,66.863289
2799,67.164909
2800,67.516808
2801,68.019608
2802,66.511391
2803,64.651321
2804,64.048019
2805,67.717918
2806,66.008667
2807,63.997719
2808,63.092793
2809,61.031639
2810,60.730007
2811,60.981331
2812,59.5737
2813,61.031639
2814,60.730007
2815,61.031639
2816,61.182442
2817,59.774796
2818,59.020679
2819,58.618469
2820,60.277508
2821,60.931046
2822,63.344181
2823,61.835968
2824,61.785736
2825,62.891705
2826,62.087372
2827,63.293896
2828,62.99231
2829,62.791176
2830,61.936543
2831,61.534351
2832,59.724506
2833,60.076424
2834,58.618469
2835,58.568253
2836,59.724506
2837,59.724506
2838,60.931046
2839,60.629436
2840,61.534351
2841,61.282951
2842,61.584644
2843,64.048019
2844,63.746399
2845,63.947426
2846,65.304855
2847,66.109169
2848,64.651321
2849,65.405357
2850,64.802124
2851,64.299408
2852,64.651321
2853,64.249115
2854,64.198822
2855,63.595528
2856,62.388985
2857,62.841476
2858,63.444702
2859,63.092793
2860,62.439285
2861,61.936543
2862,61.433769
2863,60.679722
2864,60.126713
2865,59.774796
2866,59.42289
2867,60.026134
2868,60.609951
2869,59.885345
2870,61.024052
2871,59.988823
2872,59.419472
2873,59.885345
2874,61.489849
2875,61.903942
2876,60.454685
2877,60.71344
2878,60.661743
2879,60.765221
2880,61.800392
2881,61.334579
2882,62.990879
2883,62.628571
2884,61.696896
2885,60.454685
2886,60.247654
2887,59.937115
2888,60.506474
2889,59.626511
2890,59.523018
2891,59.574814
2892,59.264194
2893,59.005444
2894,58.591347
2895,56.365711
2896,56.469265
2897,56.210438
2898,56.417488
2899,57.349159
2900,57.03854
2901,56.676239
2902,56.728004
2903,58.901886
2904,60.040604
2905,60.40292
2906,59.833557
2907,60.092384
2908,60.247654
2909,58.953674
2910,57.452648
2911,57.91851
2912,58.280838
2913,58.022018
2914,57.76318
2915,57.97023
2916,58.436085
2917,58.798405
2918,59.678303
2919,59.937115
2920,60.40292
2921,60.972275
2922,61.59341
2923,61.645115
2924,62.835617
2925,62.783821
2926,61.955727
2927,61.903942
2928,58.07378
2929,56.93507
2930,54.554146
2931,55.848133
2932,54.968239
2933,54.554146
2934,55.485817
2935,54.864674
2936,54.398876
2937,53.77774
2938,52.742588
2939,53.674259
2940,54.295322
2941,54.036572
2942,54.398876
2943,53.622478
2944,54.243607
2945,54.916451
2946,56.572758
2947,56.158672
2948,54.502361
2949,53.208393
2950,52.794357
2951,53.725967
2952,53.467213
2953,52.794357
2954,51.345043
2955,50.089104
2956,51.28849
2957,52.61834
2958,50.454155
2959,50.010883
2960,49.020035
2961,46.673355
2962,46.203976
2963,45.082798
2964,46.412571
2965,45.421726
2966,44.639545
2967,42.214573
2968,41.484497
2969,44.717762
2970,46.386524
2971,46.751575
2972,47.533821
2973,48.446392
2974,49.932674
2975,48.967865
2976,49.515465
2977,46.490791
2978,47.168713
2979,46.230099
2980,46.282185
2981,48.394207
2982,48.315998
2983,47.638092
2984,49.776165
2985,51.184235
2986,51.001682
2987,48.628937
2988,49.802277
2989,47.977074
2990,49.176472
2991,49.2808
2992,49.880501
2993,50.558414
2994,47.742355
2995,47.768486
2996,48.941814
2997,48.993988
2998,47.351257
2999,46.908012
3000,45.917152
3001,44.717762
3002,44.952419
3003,44.170166
3004,44.404819
3005,44.248383
3006,45.239235
3007,45.395676
3008,44.613415
3009,47.351257
3010,47.429478
3011,47.247005
3012,47.012276
3013,47.768486
3014,47.247005
3015,46.334358
3016,46.595139
3017,45.917152
3018,46.203976
3019,45.656448
3020,47.012276
3021,46.516907
3022,46.569012
3023,47.585926
3024,47.872738
3025,48.472515
3026,48.707161
3027,48.263905
3028,48.185619
3029,48.941814
3030,48.915775
3031,48.733215
3032,47.768486
3033,48.472515
3034,49.072208
3035,49.48941
3036,49.802277
3037,50.036945
3038,49.463287
3039,51.079887
3040,51.523216
3041,53.974159
3042,54.23494
3043,54.912853
3044,53.765568
3045,53.139828
3046,54.443558
3047,53.974159
3048,54.287106
3049,54.652153
3050,54.23494
3051,54.547829
3052,55.955811
3053,54.860687
3054,54.652153
3055,55.069294
3056,56.894573
3057,58.511177
3058,58.354733
3059,59.293415
3060,59.397682
3061,59.814892
3062,59.762737
3063,58.093956
3064,57.885349
3065,56.842392
3066,58.71978
3067,59.136917
3068,58.093956
3069,58.146133
3070,57.207447
3071,55.330067
3072,54.756413
3073,56.320923
3074,55.747276
3075,56.529461
3076,57.728916
3077,57.468136
3078,57.103104
3079,56.946667
3080,55.121468
3081,53.974159
3082,53.922005
3083,52.826878
3084,54.07851
3085,55.225796
3086,54.443558
3087,53.922005
3088,52.305401
3089,53.035488
3090,53.765568
3091,53.139828
3092,51.497097
3093,50.610588
3094,50.610588
3095,52.148968
3096,52.305401
3097,52.044701
3098,52.61834
3099,53.087658
3100,53.139828
3101,51.653549
3102,51.992531
3103,52.305401
3104,53.035488
3105,53.296257
3106,53.817734
3107,54.756413
3108,54.547829
3109,54.599995
3110,52.826878
3111,52.61834
3112,51.809975
3113,51.992531
3114,50.688797
3115,50.115154
3116,50.740967
3117,49.176472
3118,48.576771
3119,47.820564
3120,47.898861
3121,48.237785
3122,47.585926
3123,47.533821
3124,47.716309
3125,48.237785
3126,49.176472
3127,48.921276
3128,48.568596
3129,48.134438
3130,46.832058
3131,46.940571
3132,47.781689
3133,48.541416
3134,47.781689
3135,49.056957
3136,49.029846
3137,49.00267
3138,48.568596
3139,50.088055
3140,50.386524
3141,50.250839
3142,50.440804
3143,50.196548
3144,49.572506
3145,49.30114
3146,49.355427
3147,50.576424
3148,50.250839
3149,51.336132
3150,52.014473
3151,53.34404
3152,54.103771
3153,53.968082
3154,53.398323
3155,52.530018
3156,53.07267
3157,51.905975
3158,52.041656
3159,52.475723
3160,54.700714
3161,54.320839
3162,54.429337
3163,55.351933
3164,54.537922
3165,53.723915
3166,53.235542
3167,53.235542
3168,54.537922
3169,55.514721
3170,55.406128
3171,56.111591
3172,55.514721
3173,56.382938
3174,58.390842
3175,59.421852
3176,59.367657
3177,60.290169
3178,59.150578
3179,59.638935
3180,60.561443
3181,59.530434
3182,59.367657
3183,59.74752
3184,59.421852
3185,59.150578
3186,58.445061
3187,58.716412
3188,57.685329
3189,58.119488
3190,58.282261
3191,57.902393
3192,56.328659
3193,57.251255
3194,58.010971
3195,57.57682
3196,56.817108
3197,56.328659
3198,58.553627
3199,59.313358
3200,59.82777
3201,61.029793
3202,60.811241
3203,62.286495
3204,62.341076
3205,62.395737
3206,62.778198
3207,61.685474
3208,61.685474
3209,61.904022
3210,62.341076
3211,62.067951
3212,62.504982
3213,62.122585
3214,63.324551
3215,63.324551
3216,63.215317
3217,62.996735
3218,63.051418
3219,63.105984
3220,62.122585
3221,61.84938
3222,62.067951
3223,62.778198
3224,62.942097
3225,62.450405
3226,62.013287
3227,62.778198
3228,65.510071
3229,65.236847
3230,64.362686
3231,61.357601
3232,61.303009
3233,62.55962
3234,62.832844
3235,63.269966
3236,63.160652
3237,63.105984
3238,63.433846
3239,62.013287
3240,61.685474
3241,62.504982
3242,61.466908
3243,62.122585
3244,61.52158
3245,61.412266
3246,62.122585
3247,61.84938
3248,62.122585
3249,63.488449
3250,64.089478
3251,64.034897
3252,64.198799
3253,64.089478
3254,64.690483
3255,64.635841
3256,63.761677
3257,64.034897
3258,64.74514
3259,64.799805
3260,64.74514
3261,64.74514
3262,65.400818
3263,66.548195
3264,65.510071
3265,65.892532
3266,65.182266
3267,64.690483
3268,65.510071
3269,65.510071
3270,65.182266
3271,64.963699
3272,64.854385
3273,64.963699
3274,65.018356
3275,66.548195
3276,65.783279
3277,66.056412
3278,67.477028
3279,66.875999
3280,68.132683
3281,69.443962
3282,68.7883
3283,69.607864
3284,69.771759
3285,71.083054
3286,71.793373
3287,71.35627
3288,70.973816
3289,70.591339
3290,70.044983
3291,71.028465
3292,70.864471
3293,70.372795
3294,70.044983
3295,70.208885
3296,69.498566
3297,69.006844
3298,68.569725
3299,66.657433
3300,67.203796
3301,67.422363
3302,67.750229
3303,68.023376
3304,67.80481
3305,67.422363
3306,67.367691
3307,66.766685
3308,65.182266
3309,64.963699
3310,64.581238
3311,64.74514
3312,65.182266
3313,65.892532
3314,64.963699
3315,63.816334
3316,63.543098
3317,63.816334
3318,64.253357
3319,64.90905
3320,65.127586
3321,64.144119
3322,63.816334
